Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-avuh,checkpoint-nnz8,checkpoint-a42j,checkpoint-dy11,checkpoint-pxfe,checkpoint-2q1l,checkpoint-d6dn,checkpoint-ousn,randomiser-s8gy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1616586997037,24/03/2021 11:56:37,1616587000533,0,24/03/2021 11:56:40,47307,12,task-8w8s,,11271825,5e63cacbe43f28152567f42b,3437614,,complete,,605b26f82166be43ad65cfea,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1282x733,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616587003647,24/03/2021 11:56:43,1616587007175,0,24/03/2021 11:56:47,47307,12,task-8w8s,,11271825,5e63cacbe43f28152567f42b,3437614,,complete,,605b26f82166be43ad65cfea,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x790,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,6616.42,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616587003741,24/03/2021 11:56:43,1616587007274,0,24/03/2021 11:56:47,47307,12,task-8w8s,,11271825,5e63cacbe43f28152567f42b,3437614,,complete,,605b26f82166be43ad65cfea,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x790,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,99.97999999999956,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616587003803,24/03/2021 11:56:43,1616587007281,0,24/03/2021 11:56:47,47307,12,task-8w8s,,11271825,5e63cacbe43f28152567f42b,3437614,,complete,,605b26f82166be43ad65cfea,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x790,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,END TASK,,,,,6748,,,,,0,1,0,,,,,,
1,1616587552598,24/03/2021 12:05:52,1616587552500,0,24/03/2021 12:05:52,47307,12,task-8w8s,,11272187,5c277df7015a5b00018527c1,3437688,,complete,,605b2a337118fee1b484609d,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1440x900,1280x692,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616587570007,24/03/2021 12:06:10,1616587569927,0,24/03/2021 12:06:09,47307,12,task-8w8s,,11272187,5c277df7015a5b00018527c1,3437688,,complete,,605b2a337118fee1b484609d,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1440x900,1280x692,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,17421.84,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616587570117,24/03/2021 12:06:10,1616587570028,0,24/03/2021 12:06:10,47307,12,task-8w8s,,11272187,5c277df7015a5b00018527c1,3437688,,complete,,605b2a337118fee1b484609d,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1440x900,1280x692,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,101.63999999999942,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616587570117,24/03/2021 12:06:10,1616587570030,0,24/03/2021 12:06:10,47307,12,task-8w8s,,11272187,5c277df7015a5b00018527c1,3437688,,complete,,605b2a337118fee1b484609d,computer,Desktop or Laptop,Mac OS 10.15,Firefox 87.0,1440x900,1280x692,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,,,END TASK,,,,,17530,,,,,0,1,0,,,,,,
1,1616666431627,25/03/2021 10:00:31,1616666431279,0,25/03/2021 10:00:31,47307,12,task-8w8s,,11302976,56ea824126bcc7000bcd6449,3447635,,complete,,605c5ef61bfbebedf9f2f067,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1919x1006,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616666449283,25/03/2021 10:00:49,1616666449045,0,25/03/2021 10:00:49,47307,12,task-8w8s,,11302976,56ea824126bcc7000bcd6449,3447635,,complete,,605c5ef61bfbebedf9f2f067,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1919x1006,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,17735.739999999998,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616666449393,25/03/2021 10:00:49,1616666449141,0,25/03/2021 10:00:49,47307,12,task-8w8s,,11302976,56ea824126bcc7000bcd6449,3447635,,complete,,605c5ef61bfbebedf9f2f067,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1919x1006,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,99.72000000000116,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616666449533,25/03/2021 10:00:49,1616666449159,0,25/03/2021 10:00:49,47307,12,task-8w8s,,11302976,56ea824126bcc7000bcd6449,3447635,,complete,,605c5ef61bfbebedf9f2f067,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1919x1006,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,END TASK,,,,,17880,,,,,0,1,0,,,,,,
1,1616666730200,25/03/2021 10:05:30,1616666729794,11,25/03/2021 21:05:29,47307,12,task-8w8s,,11303144,5be677307514d00001084e85,3447675,,complete,,605c5eafb85c4298973f8053,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1080x720,1080x578,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616666742001,25/03/2021 10:05:42,1616666741649,11,25/03/2021 21:05:41,47307,12,task-8w8s,,11303144,5be677307514d00001084e85,3447675,,complete,,605c5eafb85c4298973f8053,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1080x720,1080x578,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,11825.54,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616666742850,25/03/2021 10:05:42,1616666741738,11,25/03/2021 21:05:41,47307,12,task-8w8s,,11303144,5be677307514d00001084e85,3447675,,complete,,605c5eafb85c4298973f8053,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1080x720,1080x578,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,100.05999999999949,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616666742850,25/03/2021 10:05:42,1616666741746,11,25/03/2021 21:05:41,47307,12,task-8w8s,,11303144,5be677307514d00001084e85,3447675,,complete,,605c5eafb85c4298973f8053,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1080x720,1080x578,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,Spreadsheet1,,,END TASK,,,,,11952,,,,,0,1,0,,,,,,
1,1616666778831,25/03/2021 10:06:18,1616666781477,0,25/03/2021 10:06:21,47307,12,task-8w8s,,11303167,5dd5d8bd35cf745890c7814a,3447682,,complete,,605c6039c6ecfc2135431882,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1280x606,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616666794678,25/03/2021 10:06:34,1616666797328,0,25/03/2021 10:06:37,47307,12,task-8w8s,,11303167,5dd5d8bd35cf745890c7814a,3447682,,complete,,605c6039c6ecfc2135431882,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1280x606,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,15804.779999999999,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616666794866,25/03/2021 10:06:34,1616666797408,0,25/03/2021 10:06:37,47307,12,task-8w8s,,11303167,5dd5d8bd35cf745890c7814a,3447682,,complete,,605c6039c6ecfc2135431882,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1280x606,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,100.04000000000087,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616666794866,25/03/2021 10:06:34,1616666797410,0,25/03/2021 10:06:37,47307,12,task-8w8s,,11303167,5dd5d8bd35cf745890c7814a,3447682,,complete,,605c6039c6ecfc2135431882,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1280x606,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,END TASK,,,,,15933,,,,,0,1,0,,,,,,
1,1616666852253,25/03/2021 10:07:32,1616666851649,10,25/03/2021 20:07:31,47307,12,task-8w8s,,11303209,6026c634781c4f076bed6d72,3447688,,complete,,605c607fb2c475b662b0c4e3,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1857x983,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616666854758,25/03/2021 10:07:34,1616666854206,10,25/03/2021 20:07:34,47307,12,task-8w8s,,11303209,6026c634781c4f076bed6d72,3447688,,complete,,605c607fb2c475b662b0c4e3,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1857x983,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,2537.22,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616666855164,25/03/2021 10:07:35,1616666854300,10,25/03/2021 20:07:34,47307,12,task-8w8s,,11303209,6026c634781c4f076bed6d72,3447688,,complete,,605c607fb2c475b662b0c4e3,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1857x983,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,97.31999999999971,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616666855164,25/03/2021 10:07:35,1616666854306,10,25/03/2021 20:07:34,47307,12,task-8w8s,,11303209,6026c634781c4f076bed6d72,3447688,,complete,,605c607fb2c475b662b0c4e3,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1857x983,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,END TASK,,,,,2657,,,,,0,1,0,,,,,,
1,1616666888052,25/03/2021 10:08:08,1616666887918,0,25/03/2021 10:08:07,47307,12,task-8w8s,,11303230,5fd75ef3fbf4d004bba8d953,3447698,,complete,,605c606802970ad812e222ce,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x938,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616666892109,25/03/2021 10:08:12,1616666892032,0,25/03/2021 10:08:12,47307,12,task-8w8s,,11303230,5fd75ef3fbf4d004bba8d953,3447698,,complete,,605c606802970ad812e222ce,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x938,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,4087.42,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616666892250,25/03/2021 10:08:12,1616666892116,0,25/03/2021 10:08:12,47307,12,task-8w8s,,11303230,5fd75ef3fbf4d004bba8d953,3447698,,complete,,605c606802970ad812e222ce,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x938,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,100.09999999999945,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616666892357,25/03/2021 10:08:12,1616666892123,0,25/03/2021 10:08:12,47307,12,task-8w8s,,11303230,5fd75ef3fbf4d004bba8d953,3447698,,complete,,605c606802970ad812e222ce,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1920x938,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,END TASK,,,,,4205,,,,,0,1,0,,,,,,
1,1616666955901,25/03/2021 10:09:15,1616666956639,11,25/03/2021 21:09:16,47307,12,task-8w8s,,11303278,5edf8803c008532459792282,3447692,,complete,,605c5fe68f45932469edbe2f,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1363x897,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616666993548,25/03/2021 10:09:53,1616666994186,11,25/03/2021 21:09:54,47307,12,task-8w8s,,11303278,5edf8803c008532459792282,3447692,,complete,,605c5fe68f45932469edbe2f,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x1080,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,37535.3,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616666994145,25/03/2021 10:09:54,1616666994281,11,25/03/2021 21:09:54,47307,12,task-8w8s,,11303278,5edf8803c008532459792282,3447692,,complete,,605c5fe68f45932469edbe2f,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x1080,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616666994145,25/03/2021 10:09:54,1616666994284,11,25/03/2021 21:09:54,47307,12,task-8w8s,,11303278,5edf8803c008532459792282,3447692,,complete,,605c5fe68f45932469edbe2f,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1920x1080,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,Spreadsheet1,,,END TASK,,,,,37645,,,,,0,1,0,,,,,,
1,1616666955540,25/03/2021 10:09:15,1616666956707,0,25/03/2021 10:09:16,47307,12,task-8w8s,,11303279,5f8f58fa7e646f1b15d16eb1,3447711,,complete,,605c5fd5c80a551bb70fe987,computer,Desktop or Laptop,Windows 8.1,Firefox 86.0,1366x768,1366x654,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616666974902,25/03/2021 10:09:34,1616666976081,0,25/03/2021 10:09:36,47307,12,task-8w8s,,11303279,5f8f58fa7e646f1b15d16eb1,3447711,,complete,,605c5fd5c80a551bb70fe987,computer,Desktop or Laptop,Windows 8.1,Firefox 86.0,1366x768,1366x654,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,19332.48,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616666974943,25/03/2021 10:09:34,1616666976165,0,25/03/2021 10:09:36,47307,12,task-8w8s,,11303279,5f8f58fa7e646f1b15d16eb1,3447711,,complete,,605c5fd5c80a551bb70fe987,computer,Desktop or Laptop,Windows 8.1,Firefox 86.0,1366x768,1366x654,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,100,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616666975027,25/03/2021 10:09:35,1616666976173,0,25/03/2021 10:09:36,47307,12,task-8w8s,,11303279,5f8f58fa7e646f1b15d16eb1,3447711,,complete,,605c5fd5c80a551bb70fe987,computer,Desktop or Laptop,Windows 8.1,Firefox 86.0,1366x768,1366x654,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,Spreadsheet1,,,END TASK,,,,,19466,,,,,0,1,0,,,,,,
1,1616667020044,25/03/2021 10:10:20,1616667019384,2,25/03/2021 12:10:19,47307,12,task-8w8s,,11303356,602b8155a5c8a32bbac81763,3447717,,complete,,605c6054285dd74717355cd0,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1920x1080,1920x966,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616667027979,25/03/2021 10:10:27,1616667027336,2,25/03/2021 12:10:27,47307,12,task-8w8s,,11303356,602b8155a5c8a32bbac81763,3447717,,complete,,605c6054285dd74717355cd0,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1920x1080,1920x966,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,7916.5599999999995,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616667028261,25/03/2021 10:10:28,1616667027432,2,25/03/2021 12:10:27,47307,12,task-8w8s,,11303356,602b8155a5c8a32bbac81763,3447717,,complete,,605c6054285dd74717355cd0,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1920x1080,1920x966,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,108.6200000000008,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616667028261,25/03/2021 10:10:28,1616667027433,2,25/03/2021 12:10:27,47307,12,task-8w8s,,11303356,602b8155a5c8a32bbac81763,3447717,,complete,,605c6054285dd74717355cd0,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1920x1080,1920x966,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,END TASK,,,,,8049,,,,,0,1,0,,,,,,
1,1616667082113,25/03/2021 10:11:22,1616667080680,2,25/03/2021 12:11:20,47307,12,task-8w8s,,11303432,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x722,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1616667099954,25/03/2021 10:11:39,1616667098567,2,25/03/2021 12:11:38,47307,12,task-8w8s,,11303432,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x722,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,Spreadsheet1,1,1,1,checkScreen,script,force_advance,17712.38,,,,,0,1,0,,,,,,fullscreenCheckDisplay
3,1616667100236,25/03/2021 10:11:40,1616667098618,2,25/03/2021 12:11:38,47307,12,task-8w8s,,11303432,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x722,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,Spreadsheet1,1,1,2,checkScreenEnd,Zone1,timelimit_screen,183.29999999999927,,,,,0,1,0,,,1,,,fullscreenCheckDisplay
4,1616667100236,25/03/2021 10:11:40,1616667098636,2,25/03/2021 12:11:38,47307,12,task-8w8s,,11303432,600fd3510ae5c21cb043cf8b,3447725,,complete,,605c5f1407001b9a1f8a98ba,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x722,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,END TASK,,,,,17957,,,,,0,1,0,,,,,,
1,1616667095889,25/03/2021 10:11:35,1616667099065,1,25/03/2021 11:11:39,47307,12,task-8w8s,,11303451,5d31c6bac88f0e00164c3ccb,3447752,,complete,,605c60bdf21a45f085571cd7,computer,Desktop or Laptop,Windows 7,Firefox 86.0,1920x1080,1920x978,PostDebriefCP,fullscreenCheck,6,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
