Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-avuh,checkpoint-nnz8,checkpoint-a42j,checkpoint-dy11,checkpoint-pxfe,checkpoint-2q1l,checkpoint-d6dn,checkpoint-ousn,randomiser-s8gy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Video3DView
7,1616667396142,25/03/2021 10:16:36,1616667395168,10.5,25/03/2021 20:46:35,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,1,1,6,IntroScreen2_5Cont,Zone2,response_button_text,45547,,,Click to continue,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
8,1616667438248,25/03/2021 10:17:18,1616667437268,10.5,25/03/2021 20:47:17,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,1,1,7,IntroScreen3Cont,Zone3,response_button_text,42090,,,Click here when you have practiced interacting with the video clip,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
9,1616667441967,25/03/2021 10:17:21,1616667441001,10.5,25/03/2021 20:47:21,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,1,1,8,IntroFinalScreen,Zone2,response_button_text,3726,,,Click to start,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
10,1616667442532,25/03/2021 10:17:22,1616667441491,10.5,25/03/2021 20:47:21,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,6,1,1,PreTrial,fixation,fixation,500.320000000007,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_11_x264.mp4
11,1616667456144,25/03/2021 10:17:36,1616667455167,10.5,25/03/2021 20:47:35,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,6,1,2,TrialContinue,Zone3,response_button_text,13665,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_11_x264.mp4
12,1616667456460,25/03/2021 10:17:36,1616667455254,10.5,25/03/2021 20:47:35,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,6,1,3,PostTrial,Zone1,timelimit_screen,100.0799999999872,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_11_x264.mp4
13,1616667456772,25/03/2021 10:17:36,1616667455753,10.5,25/03/2021 20:47:35,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,2,2,1,PreTrial,fixation,fixation,500.4200000000128,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_1_x264.mp4
14,1616667473670,25/03/2021 10:17:53,1616667472686,10.5,25/03/2021 20:47:52,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,2,2,2,TrialContinue,Zone3,response_button_text,16922,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_1_x264.mp4
15,1616667473982,25/03/2021 10:17:53,1616667472785,10.5,25/03/2021 20:47:52,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,2,2,3,PostTrial,Zone1,timelimit_screen,100.10000000000582,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_1_x264.mp4
16,1616667474292,25/03/2021 10:17:54,1616667473284,10.5,25/03/2021 20:47:53,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,9,3,1,PreTrial,fixation,fixation,500.3999999999942,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_21_x264.mp4
17,1616667482420,25/03/2021 10:18:02,1616667481445,10.5,25/03/2021 20:48:01,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,9,3,2,TrialContinue,Zone3,response_button_text,8149,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_21_x264.mp4
18,1616667482738,25/03/2021 10:18:02,1616667481541,10.5,25/03/2021 20:48:01,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,9,3,3,PostTrial,Zone1,timelimit_screen,100.0799999999872,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_21_x264.mp4
19,1616667483141,25/03/2021 10:18:03,1616667482041,10.5,25/03/2021 20:48:02,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,5,4,1,PreTrial,fixation,fixation,500.4200000000128,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_9_x264.mp4
20,1616667492538,25/03/2021 10:18:12,1616667491551,10.5,25/03/2021 20:48:11,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,5,4,2,TrialContinue,Zone3,response_button_text,9488,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_9_x264.mp4
21,1616667492819,25/03/2021 10:18:12,1616667491649,10.5,25/03/2021 20:48:11,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,5,4,3,PostTrial,Zone1,timelimit_screen,100.05999999999767,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_9_x264.mp4
22,1616667493143,25/03/2021 10:18:13,1616667492150,10.5,25/03/2021 20:48:12,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,10,5,1,PreTrial,fixation,fixation,500.4000000000233,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_22_x264.mp4
23,1616667506423,25/03/2021 10:18:26,1616667505435,10.5,25/03/2021 20:48:25,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,10,5,2,TrialContinue,Zone3,response_button_text,13275,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_22_x264.mp4
24,1616667506731,25/03/2021 10:18:26,1616667505528,10.5,25/03/2021 20:48:25,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,10,5,3,PostTrial,Zone1,timelimit_screen,100.0799999999872,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_22_x264.mp4
25,1616667507079,25/03/2021 10:18:27,1616667506027,10.5,25/03/2021 20:48:26,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,8,6,1,PreTrial,fixation,fixation,500.4200000000128,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_20_x264.mp4
26,1616667513489,25/03/2021 10:18:33,1616667512524,10.5,25/03/2021 20:48:32,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,8,6,2,TrialContinue,Zone3,response_button_text,6489,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_20_x264.mp4
27,1616667513818,25/03/2021 10:18:33,1616667512616,10.5,25/03/2021 20:48:32,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,8,6,3,PostTrial,Zone1,timelimit_screen,100.0800000000163,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_20_x264.mp4
28,1616667514144,25/03/2021 10:18:34,1616667513117,10.5,25/03/2021 20:48:33,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,4,7,1,PreTrial,fixation,fixation,500.4199999999837,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_4_x264.mp4
29,1616667522371,25/03/2021 10:18:42,1616667521399,10.5,25/03/2021 20:48:41,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,4,7,2,TrialContinue,Zone3,response_button_text,8275,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_4_x264.mp4
30,1616667522699,25/03/2021 10:18:42,1616667521490,10.5,25/03/2021 20:48:41,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,4,7,3,PostTrial,Zone1,timelimit_screen,100.0800000000163,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_4_x264.mp4
31,1616667523011,25/03/2021 10:18:43,1616667521990,10.5,25/03/2021 20:48:41,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,11,8,1,PreTrial,fixation,fixation,500.4199999999837,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_26_x264.mp4
32,1616667537347,25/03/2021 10:18:57,1616667536374,10.5,25/03/2021 20:48:56,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,11,8,2,TrialContinue,Zone3,response_button_text,14376,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_26_x264.mp4
33,1616667537675,25/03/2021 10:18:57,1616667536469,10.5,25/03/2021 20:48:56,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,11,8,3,PostTrial,Zone1,timelimit_screen,100.0800000000163,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_26_x264.mp4
34,1616667537982,25/03/2021 10:18:57,1616667536970,10.5,25/03/2021 20:48:56,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,3,9,1,PreTrial,fixation,fixation,500.4199999999837,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_2_x264.mp4
35,1616667545433,25/03/2021 10:19:05,1616667544441,10.5,25/03/2021 20:49:04,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,3,9,2,TrialContinue,Zone3,response_button_text,7453,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_2_x264.mp4
36,1616667545741,25/03/2021 10:19:05,1616667544526,10.5,25/03/2021 20:49:04,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,3,9,3,PostTrial,Zone1,timelimit_screen,100.0800000000163,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_2_x264.mp4
37,1616667546038,25/03/2021 10:19:06,1616667545026,10.5,25/03/2021 20:49:05,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,7,10,1,PreTrial,fixation,fixation,500.4199999999837,,,,,0,1,0,,,,,1,3DFamTrialDisplay,,empty_15_x264.mp4
38,1616667552624,25/03/2021 10:19:12,1616667551634,10.5,25/03/2021 20:49:11,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,7,10,2,TrialContinue,Zone3,response_button_text,6603,,,Continue,1,0,1,0,,,,,1,3DFamTrialDisplay,,empty_15_x264.mp4
39,1616667552954,25/03/2021 10:19:12,1616667551731,10.5,25/03/2021 20:49:11,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,7,10,3,PostTrial,Zone1,timelimit_screen,100.09999999997672,,,,,0,1,0,,,1,,1,3DFamTrialDisplay,,empty_15_x264.mp4
40,1616667556383,25/03/2021 10:19:16,1616667555391,10.5,25/03/2021 20:49:15,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,3DFamSheet_NT,12,1,1,OutroScreen,Zone2,response_button_text,3657,,,Click to continue,1,0,1,0,,,,,,3DFamOutroDisplay,,
41,1616667556695,25/03/2021 10:19:16,1616667555406,10.5,25/03/2021 20:49:15,47307,12,task-kpb7,,11303641,5f485e24b5efe81f67b89f81,3447793,,complete,,605c6180c2b84909c10116f1,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x864,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,3DFamSheet_NT,,,END TASK,,,,,267608,,,,,0,1,0,,,,,,,,
1,1616667244877,25/03/2021 10:14:04,1616667245354,2,25/03/2021 12:14:05,47307,12,task-kpb7,,11303607,604b6c5e2ea9d155393b76b1,3447787,,complete,,605c601c9be32ef976179ad0,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x722,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1616667253022,25/03/2021 10:14:13,1616667253545,2,25/03/2021 12:14:13,47307,12,task-kpb7,,11303607,604b6c5e2ea9d155393b76b1,3447787,,complete,,605c601c9be32ef976179ad0,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x722,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,1,IntroScreen,Zone2,timelimit_screen,6993.4400000000005,,,,,0,1,0,,,1,,,3DFamIntroDisplay_TST,,
3,1616667264738,25/03/2021 10:14:24,1616667265270,2,25/03/2021 12:14:25,47307,12,task-kpb7,,11303607,604b6c5e2ea9d155393b76b1,3447787,,complete,,605c601c9be32ef976179ad0,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x722,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,2,IntroScreenCont,Zone2,response_button_text,11694,,,Click to continue,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
4,1616667276737,25/03/2021 10:14:36,1616667277273,2,25/03/2021 12:14:37,47307,12,task-kpb7,,11303607,604b6c5e2ea9d155393b76b1,3447787,,complete,,605c601c9be32ef976179ad0,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x722,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,3,IntroScreen2,Zone2,timelimit_screen,12005.420000000002,,,,,0,1,0,,,1,,,3DFamIntroDisplay_TST,,
5,1616667289780,25/03/2021 10:14:49,1616667290324,2,25/03/2021 12:14:50,47307,12,task-kpb7,,11303607,604b6c5e2ea9d155393b76b1,3447787,,complete,,605c601c9be32ef976179ad0,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x722,PostDebriefCP,E2_3DFamiliarisation,1,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,3DFamSheet_NT,3DFamSheet_NT,1,1,4,IntroScreen2Cont,Zone2,response_button_text,13043,,,Click to continue,1,0,1,0,,,,,,3DFamIntroDisplay_TST,,
